Configuration: 0705_1
Duration: 0.400 s
Sample Rate: 50 kHz
ConfigID: 11
Comment: 
MeasurementID: 561
Result: NOK
Date: 11/18/2020 2:01:36 PM
User Comment: 
Index;Time;P Raw;Plasma;T Raw;Temp;BR Raw;BR;AN Power
5596;0.111920;0.982;1.131;1.036;1.168;3.640;3.314;3.186
5597;0.111940;0.832;1.130;1.064;1.167;3.825;3.317;3.189
5598;0.111960;0.927;1.129;1.033;1.166;2.818;3.320;3.189
5599;0.111980;1.133;1.129;0.991;1.165;2.525;3.323;3.188
5600;0.112000;1.008;1.128;0.980;1.164;2.635;3.326;3.186
5601;0.112020;0.846;1.128;0.952;1.163;3.012;3.329;3.188
5602;0.112040;1.013;1.127;0.908;1.162;2.979;3.331;3.189
5603;0.112060;1.063;1.126;0.862;1.161;2.648;3.334;3.187
5604;0.112080;1.089;1.126;0.859;1.160;2.331;3.336;3.188
5605;0.112100;1.284;1.125;0.901;1.159;2.410;3.338;3.188
5606;0.112120;1.355;1.124;0.978;1.157;2.430;3.340;3.189
5607;0.112140;1.326;1.124;1.051;1.156;2.534;3.342;3.187
5608;0.112160;1.328;1.123;1.150;1.155;2.607;3.343;3.186
5609;0.112180;1.389;1.123;1.225;1.154;2.750;3.345;3.189
5610;0.112200;1.325;1.122;1.234;1.153;2.653;3.346;3.188
5611;0.112220;1.365;1.122;1.229;1.152;2.509;3.347;3.186
5612;0.112240;1.491;1.122;1.254;1.151;2.016;3.348;3.189
5613;0.112260;1.683;1.121;1.263;1.150;1.652;3.349;3.189
5614;0.112280;1.533;1.121;1.221;1.149;1.686;3.350;3.187
5615;0.112300;1.512;1.121;1.188;1.148;1.663;3.350;3.187
5616;0.112320;1.665;1.121;1.241;1.147;1.642;3.350;3.188
5617;0.112340;1.595;1.121;1.318;1.146;1.879;3.350;3.188
5618;0.112360;1.631;1.121;1.404;1.145;2.071;3.349;3.187
5619;0.112380;1.880;1.121;1.483;1.145;2.439;3.348;3.187
5620;0.112400;2.030;1.122;1.556;1.144;2.036;3.348;3.188
5621;0.112420;1.813;1.122;1.597;1.143;1.697;3.347;3.189
5622;0.112440;1.660;1.123;1.578;1.143;1.837;3.345;3.187
5623;0.112460;1.667;1.123;1.595;1.142;1.959;3.344;3.186
5624;0.112480;1.707;1.124;1.611;1.142;2.106;3.342;3.188
5625;0.112500;1.639;1.125;1.558;1.141;2.481;3.340;3.187
5626;0.112520;1.463;1.126;1.503;1.141;3.056;3.338;3.186
5627;0.112540;1.549;1.126;1.516;1.141;2.505;3.337;3.187
5628;0.112560;1.707;1.127;1.529;1.141;2.148;3.334;3.188
5629;0.112580;1.767;1.128;1.498;1.141;2.884;3.332;3.188
5630;0.112600;1.423;1.129;1.490;1.141;3.477;3.330;3.187
5631;0.112620;1.243;1.131;1.481;1.141;3.589;3.328;3.186
5632;0.112640;1.264;1.132;1.470;1.141;3.309;3.326;3.187
5633;0.112660;1.300;1.133;1.421;1.141;2.410;3.324;3.186
5634;0.112680;1.196;1.134;1.339;1.141;2.417;3.322;3.185
5635;0.112700;1.154;1.135;1.307;1.142;2.322;3.319;3.187
5636;0.112720;1.154;1.136;1.289;1.142;2.509;3.317;3.188
5637;0.112740;1.119;1.137;1.212;1.142;2.534;3.315;3.186
5638;0.112760;1.176;1.138;1.210;1.142;3.060;3.312;3.187
5639;0.112780;1.252;1.139;1.249;1.143;3.983;3.310;3.188
5640;0.112800;1.257;1.140;1.245;1.143;4.178;3.307;3.188
5641;0.112820;1.044;1.141;1.205;1.143;3.558;3.305;3.185
5642;0.112840;1.074;1.142;1.177;1.143;3.232;3.303;3.186
5643;0.112860;1.081;1.143;1.146;1.144;3.376;3.301;3.189
5644;0.112880;0.959;1.144;1.093;1.144;2.845;3.299;3.187
5645;0.112900;1.095;1.145;1.064;1.144;3.706;3.297;3.185
5646;0.112920;1.263;1.146;1.086;1.145;3.547;3.295;3.186
5647;0.112940;1.198;1.147;1.089;1.145;2.836;3.293;3.188
5648;0.112960;1.187;1.148;1.093;1.145;2.882;3.291;3.187
5649;0.112980;1.132;1.148;1.058;1.145;3.367;3.289;3.185
5650;0.113000;1.044;1.149;1.040;1.145;3.948;3.287;3.187
5651;0.113020;0.892;1.150;0.998;1.146;3.463;3.285;3.188
5652;0.113040;0.818;1.151;0.923;1.146;3.274;3.283;3.186
5653;0.113060;0.856;1.152;0.895;1.146;3.292;3.282;3.187
5654;0.113080;0.831;1.152;0.883;1.146;3.900;3.280;3.188
5655;0.113100;0.813;1.153;0.835;1.146;3.885;3.278;3.188
5656;0.113120;0.730;1.153;0.771;1.146;3.354;3.277;3.187
5657;0.113140;0.782;1.154;0.769;1.146;3.583;3.276;3.187
5658;0.113160;0.818;1.154;0.753;1.146;4.041;3.274;3.188
5659;0.113180;0.725;1.154;0.716;1.146;3.880;3.273;3.188
5660;0.113200;0.732;1.155;0.688;1.145;4.113;3.272;3.186
5661;0.113220;0.739;1.155;0.685;1.145;4.043;3.271;3.188
5662;0.113240;0.734;1.155;0.687;1.145;3.843;3.270;3.189
5663;0.113260;0.786;1.155;0.683;1.144;4.173;3.270;3.188
5664;0.113280;0.840;1.155;0.677;1.144;3.781;3.269;3.187
5665;0.113300;0.774;1.155;0.687;1.143;3.382;3.269;3.189
5666;0.113320;0.770;1.155;0.692;1.142;3.907;3.268;3.188
5667;0.113340;0.734;1.154;0.665;1.142;4.860;3.268;3.188
5668;0.113360;0.660;1.154;0.641;1.141;4.640;3.268;3.187
5669;0.113380;0.773;1.154;0.650;1.140;3.677;3.268;3.190
5670;0.113400;0.839;1.153;0.645;1.139;4.081;3.268;3.192
5671;0.113420;0.896;1.153;0.619;1.138;4.594;3.269;3.187
5672;0.113440;0.905;1.153;0.646;1.137;4.779;3.269;3.189
5673;0.113460;0.892;1.152;0.672;1.136;4.003;3.270;3.188
5674;0.113480;0.739;1.152;0.656;1.135;4.178;3.271;3.189
5675;0.113500;0.665;1.151;0.615;1.134;4.329;3.272;3.188
5676;0.113520;0.701;1.150;0.593;1.133;3.995;3.273;3.186
5677;0.113540;0.840;1.150;0.613;1.131;4.393;3.274;3.192
5678;0.113560;0.983;1.149;0.650;1.130;3.898;3.276;3.190
5679;0.113580;0.643;1.148;0.648;1.129;3.336;3.277;3.184
5680;0.113600;0.490;1.147;0.615;1.127;3.691;3.279;3.188
5681;0.113620;0.610;1.146;0.612;1.126;4.711;3.280;3.189
5682;0.113640;0.763;1.145;0.608;1.124;5.114;3.282;3.191
5683;0.113660;0.800;1.144;0.608;1.122;3.697;3.284;3.186
5684;0.113680;0.802;1.143;0.643;1.121;4.281;3.286;3.186
5685;0.113700;0.788;1.142;0.639;1.119;3.829;3.288;3.190
5686;0.113720;0.882;1.141;0.626;1.117;3.854;3.290;3.186
5687;0.113740;1.003;1.140;0.657;1.115;4.030;3.292;3.186
5688;0.113760;1.078;1.139;0.679;1.114;3.600;3.295;3.188
5689;0.113780;1.040;1.138;0.677;1.112;3.565;3.297;3.189
5690;0.113800;1.013;1.137;0.663;1.110;3.669;3.299;3.189
5691;0.113820;1.086;1.135;0.672;1.108;3.587;3.301;3.190
5692;0.113840;1.052;1.134;0.692;1.106;3.463;3.304;3.185
5693;0.113860;1.052;1.133;0.709;1.104;3.237;3.306;3.186
5694;0.113880;1.217;1.132;0.754;1.102;3.224;3.308;3.188
5695;0.113900;1.251;1.131;0.848;1.100;3.148;3.310;3.188
5696;0.113920;1.103;1.130;0.936;1.098;2.792;3.312;3.189
5697;0.113940;1.090;1.129;0.959;1.096;2.666;3.314;3.193
5698;0.113960;1.124;1.128;0.958;1.093;2.992;3.316;3.186
5699;0.113980;1.237;1.127;0.978;1.091;2.673;3.318;3.188
5700;0.114000;1.349;1.126;1.000;1.089;2.391;3.320;3.192
5701;0.114020;1.187;1.125;0.969;1.087;2.763;3.321;3.185
5702;0.114040;1.345;1.124;0.963;1.085;2.672;3.323;3.186
5703;0.114060;1.404;1.123;0.998;1.084;2.351;3.324;3.189
5704;0.114080;1.235;1.123;0.996;1.082;2.459;3.325;3.189
5705;0.114100;1.210;1.122;0.981;1.080;2.721;3.326;3.185
5706;0.114120;1.272;1.121;0.991;1.078;2.584;3.327;3.189
5707;0.114140;1.067;1.120;0.974;1.076;2.406;3.327;3.189
5708;0.114160;1.160;1.120;0.921;1.074;2.542;3.328;3.187
5709;0.114180;1.249;1.119;0.883;1.072;2.741;3.328;3.186
5710;0.114200;1.449;1.119;0.906;1.070;2.000;3.328;3.186
5711;0.114220;1.531;1.118;0.948;1.068;1.816;3.328;3.189
5712;0.114240;1.310;1.117;0.917;1.067;1.800;3.328;3.189
5713;0.114260;1.172;1.117;0.879;1.065;1.782;3.328;3.189
5714;0.114280;1.142;1.117;0.916;1.063;1.835;3.327;3.187
5715;0.114300;1.176;1.116;0.934;1.061;2.007;3.326;3.190
5716;0.114320;1.216;1.116;0.943;1.059;1.494;3.325;3.187
5717;0.114340;1.275;1.115;0.985;1.058;1.478;3.324;3.190
5718;0.114360;1.446;1.115;1.027;1.056;1.778;3.322;3.185
5719;0.114380;1.503;1.115;1.064;1.054;1.600;3.321;3.195
5720;0.114400;1.391;1.115;1.089;1.052;1.738;3.319;3.182
5721;0.114420;1.393;1.114;1.091;1.051;1.675;3.316;3.188
5722;0.114440;1.446;1.114;1.115;1.049;1.809;3.314;3.188
5723;0.114460;1.465;1.114;1.148;1.047;1.791;3.311;3.188
5724;0.114480;1.385;1.114;1.141;1.046;1.736;3.308;3.187
5725;0.114500;1.431;1.114;1.174;1.044;1.648;3.305;3.188
5726;0.114520;1.511;1.114;1.267;1.043;2.043;3.302;3.192
5727;0.114540;1.491;1.114;1.298;1.042;1.968;3.299;3.186
5728;0.114560;1.490;1.114;1.285;1.040;1.998;3.295;3.185
5729;0.114580;1.475;1.115;1.311;1.039;1.875;3.291;3.189
5730;0.114600;1.286;1.115;1.289;1.038;2.000;3.288;3.189
5731;0.114620;1.240;1.115;1.232;1.037;2.518;3.284;3.196
5732;0.114640;1.200;1.116;1.199;1.035;2.520;3.280;3.185
5733;0.114660;1.477;1.116;1.234;1.034;2.554;3.276;3.187
5734;0.114680;1.743;1.116;1.318;1.033;2.640;3.271;3.187
5735;0.114700;1.696;1.117;1.397;1.032;2.498;3.267;3.192
5736;0.114720;1.543;1.117;1.467;1.032;3.519;3.263;3.187
5737;0.114740;1.576;1.118;1.525;1.031;3.369;3.259;3.186
5738;0.114760;1.467;1.119;1.501;1.030;2.900;3.255;3.190
5739;0.114780;1.344;1.119;1.432;1.030;3.133;3.251;3.196
5740;0.114800;1.387;1.120;1.415;1.029;3.644;3.247;3.183
5741;0.114820;1.423;1.121;1.456;1.029;3.404;3.243;3.188
5742;0.114840;1.338;1.122;1.483;1.028;3.887;3.240;3.189
5743;0.114860;1.431;1.123;1.485;1.028;3.598;3.236;3.193
5744;0.114880;1.454;1.123;1.544;1.028;2.968;3.233;3.182
5745;0.114900;1.287;1.124;1.586;1.027;2.866;3.229;3.189
5746;0.114920;1.277;1.125;1.534;1.027;2.888;3.226;3.189
5747;0.114940;1.210;1.126;1.465;1.027;2.745;3.223;3.182
5748;0.114960;1.160;1.127;1.428;1.027;2.823;3.219;3.188
5749;0.114980;1.138;1.128;1.359;1.028;2.758;3.216;3.188
5750;0.115000;0.958;1.129;1.273;1.028;3.135;3.212;3.186
5751;0.115020;0.873;1.130;1.196;1.028;3.153;3.209;3.196
5752;0.115040;0.992;1.130;1.146;1.028;3.283;3.206;3.186
5753;0.115060;1.020;1.131;1.097;1.029;3.210;3.202;3.185
5754;0.115080;0.818;1.132;1.014;1.029;3.973;3.199;3.194
5755;0.115100;0.883;1.133;0.948;1.029;3.534;3.196;3.184
5756;0.115120;0.873;1.133;0.927;1.029;2.919;3.193;3.190
5757;0.115140;0.719;1.134;0.868;1.030;3.093;3.190;3.189
5758;0.115160;0.686;1.134;0.800;1.030;3.785;3.187;3.190
5759;0.115180;0.792;1.135;0.797;1.030;3.873;3.185;3.187
5760;0.115200;0.896;1.135;0.815;1.030;3.869;3.182;3.186
5761;0.115220;0.905;1.135;0.789;1.030;4.036;3.180;3.191
5762;0.115240;0.818;1.136;0.762;1.030;3.831;3.178;3.188
5763;0.115260;0.803;1.136;0.760;1.030;3.777;3.176;3.187
5764;0.115280;0.822;1.136;0.753;1.030;3.959;3.174;3.188
5765;0.115300;0.885;1.136;0.742;1.030;3.832;3.172;3.192
5766;0.115320;1.026;1.136;0.771;1.030;3.926;3.170;3.187
5767;0.115340;1.040;1.136;0.820;1.030;3.649;3.169;3.187
5768;0.115360;0.857;1.136;0.837;1.030;3.666;3.167;3.189
5769;0.115380;0.721;1.136;0.824;1.029;4.783;3.166;3.186
5770;0.115400;0.747;1.136;0.802;1.029;4.828;3.165;3.189
5771;0.115420;0.872;1.136;0.851;1.029;4.828;3.164;3.191
5772;0.115440;0.780;1.136;0.866;1.029;4.949;3.164;3.192
5773;0.115460;0.742;1.135;0.818;1.028;4.724;3.163;3.190
5774;0.115480;0.804;1.135;0.784;1.028;4.951;3.163;3.189
5775;0.115500;0.782;1.135;0.798;1.028;4.418;3.164;3.190
5776;0.115520;0.645;1.134;0.760;1.027;5.142;3.164;3.192
5777;0.115540;0.671;1.134;0.740;1.027;5.746;3.165;3.188
5778;0.115560;0.753;1.133;0.765;1.026;5.204;3.166;3.188
5779;0.115580;0.812;1.133;0.786;1.026;4.144;3.168;3.192
5780;0.115600;0.978;1.132;0.804;1.025;3.867;3.169;3.192
5781;0.115620;1.086;1.132;0.859;1.025;3.944;3.171;3.189
5782;0.115640;1.139;1.131;0.980;1.024;3.583;3.173;3.191
5783;0.115660;1.080;1.130;1.084;1.023;4.164;3.175;3.189
5784;0.115680;1.061;1.130;1.102;1.023;3.975;3.177;3.184
5785;0.115700;1.073;1.129;1.106;1.022;3.320;3.179;3.188
5786;0.115720;1.143;1.128;1.146;1.022;3.274;3.181;3.188
5787;0.115740;1.087;1.128;1.188;1.021;3.604;3.183;3.189
5788;0.115760;1.069;1.127;1.165;1.021;3.642;3.185;3.187
5789;0.115780;1.144;1.127;1.161;1.020;3.413;3.187;3.186
5790;0.115800;1.286;1.126;1.207;1.020;3.382;3.189;3.187
5791;0.115820;1.252;1.126;1.252;1.020;3.109;3.191;3.189
5792;0.115840;1.093;1.125;1.256;1.019;3.186;3.193;3.187
5793;0.115860;1.204;1.125;1.260;1.019;3.618;3.195;3.188
5794;0.115880;1.227;1.124;1.318;1.019;3.268;3.197;3.188
5795;0.115900;1.187;1.124;1.346;1.019;2.650;3.199;3.188
5796;0.115920;1.187;1.123;1.307;1.019;2.598;3.201;3.186
5797;0.115940;1.294;1.123;1.284;1.018;3.342;3.203;3.187
5798;0.115960;1.122;1.122;1.247;1.018;3.593;3.204;3.189
5799;0.115980;1.313;1.122;1.203;1.018;2.893;3.206;3.189
5800;0.116000;1.125;1.122;1.165;1.018;2.437;3.208;3.187
5801;0.116020;0.880;1.121;1.102;1.018;2.677;3.209;3.187
5802;0.116040;1.153;1.121;1.078;1.019;2.816;3.211;3.187
5803;0.116060;1.328;1.121;1.060;1.019;2.551;3.212;3.186
5804;0.116080;1.133;1.120;1.089;1.019;2.635;3.213;3.186
5805;0.116100;1.148;1.120;1.130;1.019;3.466;3.214;3.188
5806;0.116120;1.223;1.120;1.122;1.019;2.937;3.215;3.188
5807;0.116140;1.241;1.119;1.100;1.019;2.692;3.216;3.186
5808;0.116160;1.256;1.119;1.117;1.019;2.714;3.217;3.188
5809;0.116180;1.359;1.119;1.166;1.019;2.071;3.218;3.188
5810;0.116200;1.290;1.119;1.163;1.019;1.954;3.219;3.188
5811;0.116220;1.302;1.118;1.132;1.020;2.053;3.219;3.186
5812;0.116240;1.364;1.118;1.168;1.020;1.941;3.220;3.187
5813;0.116260;1.428;1.118;1.234;1.020;1.807;3.220;3.188
5814;0.116280;1.421;1.118;1.284;1.020;1.765;3.219;3.187
5815;0.116300;1.382;1.118;1.329;1.021;1.948;3.219;3.186
5816;0.116320;1.441;1.118;1.401;1.021;1.910;3.218;3.188
5817;0.116340;1.570;1.118;1.447;1.021;2.042;3.218;3.188
5818;0.116360;1.819;1.119;1.476;1.022;2.097;3.217;3.188
5819;0.116380;2.054;1.119;1.602;1.022;2.194;3.216;3.186
5820;0.116400;2.075;1.119;1.686;1.023;1.891;3.214;3.187
5821;0.116420;2.027;1.120;1.646;1.023;1.815;3.213;3.189
5822;0.116440;2.090;1.120;1.664;1.024;2.078;3.211;3.187
5823;0.116460;1.949;1.121;1.727;1.025;2.186;3.210;3.186
5824;0.116480;1.642;1.122;1.707;1.026;2.216;3.208;3.189
5825;0.116500;1.560;1.123;1.672;1.027;2.309;3.206;3.189
5826;0.116520;1.556;1.124;1.657;1.028;2.563;3.203;3.186
5827;0.116540;1.959;1.125;1.697;1.029;3.094;3.201;3.186
5828;0.116560;2.206;1.127;1.767;1.031;2.943;3.199;3.187
5829;0.116580;2.043;1.128;1.780;1.032;2.518;3.197;3.189
5830;0.116600;1.847;1.129;1.741;1.033;2.921;3.195;3.188
5831;0.116620;1.868;1.131;1.732;1.035;2.569;3.192;3.187
5832;0.116640;1.915;1.133;1.761;1.037;3.755;3.190;3.189
5833;0.116660;1.911;1.134;1.769;1.038;3.834;3.188;3.189
5834;0.116680;1.931;1.136;1.756;1.040;2.719;3.186;3.187
5835;0.116700;1.792;1.138;1.741;1.042;2.792;3.184;3.187
5836;0.116720;1.698;1.140;1.719;1.044;3.772;3.182;3.189
5837;0.116740;1.743;1.142;1.707;1.046;3.560;3.180;3.190
5838;0.116760;1.805;1.144;1.750;1.048;2.856;3.178;3.188
5839;0.116780;1.704;1.147;1.818;1.050;3.479;3.176;3.187
5840;0.116800;1.612;1.149;1.871;1.053;4.144;3.174;3.190
5841;0.116820;1.654;1.151;1.912;1.055;3.770;3.173;3.189
5842;0.116840;1.544;1.153;1.946;1.057;2.906;3.171;3.187
5843;0.116860;1.370;1.156;1.948;1.060;3.056;3.170;3.189
5844;0.116880;1.394;1.158;1.924;1.062;3.058;3.168;3.188
5845;0.116900;1.242;1.160;1.833;1.065;2.617;3.166;3.187
5846;0.116920;1.106;1.163;1.729;1.068;3.076;3.165;3.187
5847;0.116940;1.165;1.165;1.694;1.071;3.065;3.163;3.189
5848;0.116960;1.172;1.167;1.626;1.074;2.866;3.162;3.189
5849;0.116980;1.029;1.169;1.522;1.077;2.994;3.160;3.187
5850;0.117000;1.100;1.171;1.474;1.079;3.199;3.159;3.187
5851;0.117020;1.138;1.173;1.443;1.082;2.845;3.157;3.189
5852;0.117040;1.121;1.175;1.399;1.085;3.030;3.156;3.189
5853;0.117060;1.105;1.177;1.342;1.088;3.380;3.154;3.187
5854;0.117080;1.164;1.179;1.311;1.091;2.952;3.153;3.186
5855;0.117100;1.264;1.181;1.375;1.094;3.109;3.151;3.189
5856;0.117120;1.096;1.183;1.381;1.097;3.616;3.150;3.189
5857;0.117140;1.061;1.185;1.300;1.100;3.430;3.148;3.186
5858;0.117160;1.020;1.186;1.238;1.103;3.556;3.147;3.187
5859;0.117180;1.045;1.188;1.227;1.106;3.794;3.146;3.188
5860;0.117200;1.037;1.190;1.172;1.109;3.662;3.145;3.189
5861;0.117220;0.963;1.191;1.110;1.111;3.961;3.144;3.186
5862;0.117240;0.919;1.193;1.088;1.114;3.821;3.143;3.188
5863;0.117260;0.972;1.194;1.080;1.117;3.843;3.142;3.187
5864;0.117280;0.920;1.196;1.046;1.119;3.864;3.142;3.188
5865;0.117300;0.989;1.197;1.029;1.122;4.166;3.141;3.186
5866;0.117320;1.045;1.198;1.055;1.124;4.448;3.141;3.186
5867;0.117340;1.013;1.200;1.084;1.127;4.384;3.141;3.188
5868;0.117360;1.029;1.201;1.102;1.129;4.484;3.141;3.188
5869;0.117380;0.930;1.202;1.089;1.132;4.363;3.141;3.186
5870;0.117400;0.890;1.203;1.071;1.134;4.911;3.142;3.185
5871;0.117420;0.840;1.204;1.068;1.136;5.098;3.142;3.189
5872;0.117440;0.760;1.205;1.020;1.138;5.365;3.143;3.188
5873;0.117460;0.815;1.206;0.954;1.141;4.349;3.145;3.186
5874;0.117480;0.804;1.207;0.921;1.143;3.865;3.146;3.187
5875;0.117500;0.829;1.207;0.903;1.145;4.589;3.148;3.188
5876;0.117520;0.898;1.208;0.873;1.147;4.303;3.150;3.188
5877;0.117540;0.938;1.208;0.859;1.149;3.994;3.152;3.186
5878;0.117560;0.883;1.209;0.866;1.150;4.444;3.154;3.186
5879;0.117580;0.856;1.209;0.859;1.152;4.213;3.156;3.187
5880;0.117600;0.924;1.210;0.850;1.154;3.693;3.158;3.189
5881;0.117620;0.894;1.210;0.835;1.155;3.719;3.161;3.187
5882;0.117640;0.981;1.210;0.857;1.157;4.012;3.163;3.188
5883;0.117660;1.198;1.211;0.939;1.158;3.633;3.166;3.188
5884;0.117680;1.073;1.211;0.976;1.159;3.594;3.168;3.189
5885;0.117700;1.133;1.211;0.970;1.161;3.675;3.171;3.187
5886;0.117720;1.187;1.211;1.057;1.162;3.691;3.174;3.186
5887;0.117740;1.122;1.211;1.086;1.163;3.624;3.176;3.188
5888;0.117760;1.090;1.212;1.014;1.164;3.691;3.179;3.188
5889;0.117780;1.099;1.212;0.985;1.165;3.387;3.182;3.185
5890;0.117800;1.027;1.212;0.978;1.167;3.380;3.184;3.188
5891;0.117820;1.147;1.212;0.974;1.168;3.682;3.187;3.189
5892;0.117840;1.228;1.212;1.022;1.169;3.594;3.190;3.187
5893;0.117860;0.956;1.212;1.022;1.169;3.864;3.192;3.188
5894;0.117880;1.068;1.212;0.978;1.170;3.810;3.195;3.189
5895;0.117900;1.135;1.212;0.932;1.171;3.131;3.198;3.188
5896;0.117920;1.187;1.212;0.903;1.172;3.010;3.201;3.187
5897;0.117940;1.096;1.212;0.873;1.173;2.747;3.203;3.188
5898;0.117960;1.061;1.212;0.872;1.173;2.369;3.206;3.188
5899;0.117980;1.054;1.212;0.864;1.174;2.463;3.208;3.189
5900;0.118000;1.295;1.212;0.839;1.175;2.924;3.211;3.187
5901;0.118020;1.105;1.212;0.829;1.175;4.006;3.213;3.186
5902;0.118040;0.836;1.212;0.835;1.176;4.043;3.215;3.187
5903;0.118060;0.990;1.212;0.828;1.176;3.254;3.217;3.189
5904;0.118080;1.342;1.212;0.822;1.176;2.728;3.220;3.187
5905;0.118100;1.133;1.211;0.828;1.177;2.336;3.222;3.187
5906;0.118120;0.875;1.211;0.839;1.177;2.677;3.224;3.189
5907;0.118140;0.875;1.211;0.853;1.177;3.371;3.226;3.189
5908;0.118160;1.180;1.211;0.875;1.177;2.708;3.228;3.186
5909;0.118180;1.653;1.211;0.956;1.177;1.710;3.229;3.187
5910;0.118200;1.399;1.210;1.005;1.177;1.844;3.231;3.188
5911;0.118220;1.217;1.210;1.003;1.177;1.463;3.232;3.189
5912;0.118240;1.156;1.210;0.965;1.177;1.549;3.233;3.186
5913;0.118260;1.010;1.210;0.950;1.177;1.545;3.234;3.185
5914;0.118280;1.139;1.210;0.983;1.177;1.710;3.234;3.188
5915;0.118300;1.569;1.210;1.075;1.177;2.194;3.234;3.189
5916;0.118320;2.141;1.210;1.256;1.176;2.016;3.234;3.187
5917;0.118340;2.250;1.210;1.476;1.176;1.860;3.234;3.187
5918;0.118360;2.073;1.210;1.580;1.176;1.609;3.233;3.188
5919;0.118380;1.783;1.210;1.523;1.176;1.670;3.233;3.187
5920;0.118400;1.507;1.210;1.441;1.176;1.697;3.232;3.186
5921;0.118420;1.419;1.211;1.370;1.176;1.882;3.231;3.186
5922;0.118440;1.330;1.211;1.320;1.176;1.853;3.229;3.186
5923;0.118460;1.215;1.212;1.293;1.177;1.736;3.228;3.189
5924;0.118480;1.326;1.212;1.289;1.177;1.624;3.226;3.186
5925;0.118500;1.566;1.213;1.339;1.177;1.957;3.224;3.187
5926;0.118520;1.657;1.213;1.373;1.177;2.534;3.222;3.188
5927;0.118540;1.609;1.214;1.366;1.177;2.732;3.220;3.187
5928;0.118560;1.965;1.215;1.463;1.177;2.133;3.218;3.185
5929;0.118580;2.279;1.215;1.668;1.178;2.466;3.215;3.186
5930;0.118600;2.244;1.216;1.818;1.178;2.386;3.213;3.188
5931;0.118620;2.258;1.217;1.879;1.178;2.300;3.210;3.187
5932;0.118640;2.313;1.218;1.932;1.179;2.642;3.208;3.186
5933;0.118660;2.360;1.220;2.042;1.180;2.617;3.205;3.187
5934;0.118680;2.255;1.221;2.089;1.180;2.943;3.203;3.188
5935;0.118700;1.969;1.223;2.036;1.181;2.921;3.200;3.187
5936;0.118720;1.792;1.225;1.943;1.182;2.580;3.197;3.187
5937;0.118740;1.772;1.226;1.893;1.183;2.807;3.194;3.187
5938;0.118760;1.759;1.228;1.853;1.185;3.100;3.192;3.188
5939;0.118780;1.657;1.230;1.772;1.186;2.957;3.189;3.187
5940;0.118800;1.489;1.232;1.705;1.187;2.992;3.186;3.186
5941;0.118820;1.344;1.234;1.655;1.189;3.192;3.184;3.188
5942;0.118840;1.312;1.236;1.609;1.190;3.199;3.181;3.189
5943;0.118860;1.269;1.238;1.540;1.192;3.138;3.178;3.188
5944;0.118880;1.208;1.240;1.505;1.193;3.261;3.176;3.186
5945;0.118900;1.234;1.241;1.487;1.195;3.657;3.173;3.188
5946;0.118920;1.304;1.243;1.441;1.196;3.184;3.171;3.188
5947;0.118940;1.208;1.245;1.390;1.198;3.051;3.169;3.187
5948;0.118960;1.129;1.247;1.331;1.199;3.120;3.166;3.187
5949;0.118980;1.067;1.248;1.274;1.201;3.723;3.164;3.190
5950;0.119000;1.066;1.250;1.201;1.203;3.477;3.162;3.188
5951;0.119020;0.986;1.251;1.110;1.204;3.003;3.160;3.186
5952;0.119040;0.971;1.253;1.084;1.206;3.909;3.158;3.189
5953;0.119060;0.997;1.254;1.055;1.207;3.164;3.156;3.189
5954;0.119080;0.809;1.256;0.985;1.208;2.975;3.154;3.187
5955;0.119100;0.699;1.257;0.938;1.210;4.133;3.152;3.189
5956;0.119120;0.768;1.258;0.923;1.211;4.283;3.150;3.188
5957;0.119140;0.783;1.259;0.894;1.212;3.983;3.149;3.190
5958;0.119160;0.840;1.260;0.850;1.213;3.680;3.148;3.189
5959;0.119180;0.818;1.261;0.848;1.214;4.061;3.147;3.186
5960;0.119200;0.813;1.262;0.842;1.215;3.644;3.145;3.188
5961;0.119220;0.895;1.263;0.833;1.216;3.649;3.145;3.189
5962;0.119240;0.855;1.263;0.811;1.217;3.430;3.144;3.186
5963;0.119260;0.797;1.264;0.797;1.218;4.052;3.143;3.187
5964;0.119280;0.786;1.264;0.789;1.218;4.653;3.142;3.189
5965;0.119300;0.834;1.265;0.758;1.219;4.081;3.142;3.188
5966;0.119320;0.876;1.265;0.732;1.220;3.702;3.142;3.186
5967;0.119340;0.908;1.265;0.749;1.220;3.354;3.142;3.189
5968;0.119360;0.941;1.265;0.786;1.220;3.274;3.141;3.188
5969;0.119380;0.872;1.266;0.773;1.221;4.347;3.141;3.188
5970;0.119400;0.878;1.266;0.753;1.221;4.605;3.141;3.186
5971;0.119420;0.806;1.266;0.773;1.221;4.226;3.142;3.187
5972;0.119440;0.736;1.266;0.771;1.221;4.645;3.142;3.188
5973;0.119460;0.870;1.265;0.758;1.221;5.028;3.143;3.187
5974;0.119480;0.869;1.265;0.784;1.221;4.213;3.144;3.186
5975;0.119500;0.684;1.265;0.802;1.221;4.821;3.145;3.187
5976;0.119520;0.861;1.265;0.795;1.220;4.834;3.147;3.188
5977;0.119540;0.916;1.264;0.807;1.220;4.272;3.148;3.186
5978;0.119560;0.894;1.264;0.806;1.220;4.557;3.150;3.187
5979;0.119580;0.825;1.263;0.837;1.219;3.437;3.152;3.188
5980;0.119600;0.829;1.263;0.857;1.219;4.156;3.154;3.187
